id,author_username,author_location,author_description,author_created,author_followers,author_following,author_favourites,author_verified,date,text,retweets,likes,isRetweet
1544248356385525762,vintage_kouzin,Digital address (GD-185-8285),"Accra's Fav. Lounge/Restaurant. Good Food, Music & Vibes. We are on #boltfood #glovo #jumiafood. Find us @ American House-East Legon (0303959448 & 0246439665)",Mon Jan 24 14:59:03 +0000 2022,279,200,691,false,Tue Jul 05 09:14:33 +0000 2022,"Twitter says only 4 pics....
Mad fun at our location yesterday by these Beautiful souls. Dm us or check our contacts for more info.

#accrafloods 
#Accra 
#CitiCBS 
#JoyNews 

Abena 
iPhone X
Kuffour
FIFA
iPhone 13
Olu Jacobs
Mohammed Salisu
Ashaiman https://t.co/5K5dfv5c5f",3,20,false
1544237134734843904,AbamsOfficial,"Greater Accra, Ghana",|| Shoemaker || Shoe Designer || Philantropist ||  Never take anything for granted God will take it from you. @abamsfutwear @abamsper10kchildren on IG,Tue Aug 09 23:33:44 +0000 2016,691,1045,5245,false,Tue Jul 05 08:29:58 +0000 2022,@Joy997FM where I’m standing at the fire station at circle is getting flooded #JoySMS #accrafloods #accra https://t.co/3P5IwzTPEk,6,7,false
1544723308276506625,yawlegacyy_,"To the Moon, Matra Wiase","NSS at @growformeafrica Customer Support Team • ♈️ • Certified SARK, GYAKIE STAN❤️ • Promos/Ads/Hype, DM  • Live Life Like There Are No Second Chances",Tue Mar 29 11:21:25 +0000 2016,10419,7136,128229,false,Wed Jul 06 16:41:50 +0000 2022,"Had a convo with students who were affected by the floods at Sarbah Main Hall at Legon when it rained in the early hours of Tuesday 5th July. Watch till end.
#AccraFloods || #accrafloods || #GET || #HydratedTape || #DriveSneakerNyame 
Shot and edited by @misticalwan2 https://t.co/gCnliVhIO9",44,50,false
1705400675130064988,KingFallou,Wilderness,https://t.co/SeOhDq1s5w,Sun Jan 16 19:10:01 +0000 2011,2871,864,3546,false,Sat Sep 23 01:56:20 +0000 2023,"@enokay69 Canoe bi the new benz! #AccraFloods 
#OccupJulorbiHouse https://t.co/0y55BUZwLG",7,29,false
1705292651883286534,FrankDoe101,"Greater Accra, Ghana",Auto Dealership ➡️ FINER AUTO  #YourCarGuy   Retweets are not endorsements  IG : @yourcar.guy  what’s app 0279070855,Sat Feb 24 21:22:26 +0000 2018,34333,10528,187034,true,Fri Sep 22 18:47:05 +0000 2023,"The baby experience the floods already !!! 
You see why we de demonstrate ???
The protest all ebi sekof we want make these problems from old be fixed ! 
How’s accra flooding from rain that couldn’t stop a protest !?! 
How ???  E rain small norr den everywhere flood ! 
If we no voice out today ebi the coming generations go come take over our suffering! 

#OccupyJulorbiHouse",362,297,false
1529011426219655168,DZIDULA_JNR,"Greater Accra, Ghana","Development Communication Practitioner| Former intern @UNICEFIndia| Fellow, ICCR India| Digital Marketing Pro  |Journalist |",Thu Apr 14 12:09:12 +0000 2011,472,201,2977,false,Tue May 24 08:08:26 +0000 2022,"When one is ill-fitted, ill-planned, poorly positioned etc, even the best of blessings appear to be a curse. This might be the story of #Accra or, major parts of #Ghana this rainy period! #Flood everywhere! https://t.co/dOtdlq35zb",7,23,false
1520001519210442752,NanaKwame_off,"Accra, Ghana",Capitalism  Retweets ≠ Endorsements //@ItemsGh // COO @WellSkinDiaries // YT: https://t.co/gvEyiEiFr6,Fri Oct 11 22:28:20 +0000 2013,14666,6637,170608,true,Fri Apr 29 11:26:17 +0000 2022,"The construction of 19km of various drains has been completed while more than 1,000km of drains have been excavated, rechanneled, and maintained across the country towards reducing the perennial devastating floods.

#YourTaxesAtWork https://t.co/OzCzTz2bYq",10,10,false
1528360630121635840,gyaigyimii,"Texas, USA",Send an email to - KalyJaybiz@gmail.com for business,Sun Jun 30 01:10:53 +0000 2019,1679787,22209,173769,true,Sun May 22 13:02:24 +0000 2022,Tired of going in circles as a country. As the floods start dier you dey come complain. If the rains stop you also stop complaining. Find long lasting solutions to problems that are destroying livelihoods and taking lives. Sigh,105,642,false
1591000443802759168,rebeccaasekpe,Ghana,"Award Winning Broadcast Journalist. Media Advocate.  Working with the Ghana Broadcasting Corporation. Public Affairs Officer, Ghana Journalists Association",Sun Sep 04 02:37:56 +0000 2016,1127,4453,2631,false,Fri Nov 11 09:30:39 +0000 2022,"@Kasoa #rains #Floods 
 David Andoh https://t.co/FQXh28hKHe",0,2,false
1648708059680722944,adnanklodin,Jannah Insha Allah,Artist. Painting. Custom Apparel Designs. inspiration. Tiktok: @adnanklodin❤️@r2beesmusic,Mon Jun 13 20:16:52 +0000 2011,82,12,4521,false,Wed Apr 19 15:20:07 +0000 2023,"So when is Gov't going to tackle the Taifa-Ofankor Highway flood issues. Anytime it rains causing huge traffic ?
#Accrafloods https://t.co/QlCgxsgKgK",1,2,false
1708046278473486533,Updulrhahman,,"Fmr SRC President, college of health sciences Yendi (CoHS-Y). / Fmr GMSA president (CoHS-Y) / coordinator for Activista Yendi.",Sat Feb 26 17:43:27 +0000 2022,195,270,2102,false,Sat Sep 30 09:09:01 +0000 2023,"This is Yendi in the northern region, it floods and the water takes over the road most times when it rains. The sad thing is, this is happening just right in front of the residence of the sitting Mp. Yendi deserves better leadership. #OccuoyJulorbiHouse https://t.co/cOSGPYexz1",0,1,false
1528287444612808704,anarfi_siaw,Global,"Group Talent Manager | HR & Strategy | Ɔdadeɛ’14 | UGBS ‘19 | VANDAL| Ex @SeoinAfrica, @KosmosEnergy |   RTs/Likes ≠ Endorsement",Thu Apr 26 17:23:09 +0000 2012,3253,3139,41704,true,Sun May 22 08:11:35 +0000 2022,"Well wishes to all those affected by the floods. I’m lucky cos the whole Accra girls, Roman ridge, Pigfarm, parts of Mamobi sits on a hill, the rains slopes down. Making it resistant to floods. Call it names but‍♂️

I can’t say for Dzorwulu cos the meaning of the name tells you‍♂️",2,14,false
1575946306023198720,Graphicgh,"Accra, Ghana","Official News Website of the Graphic Communications Group Ltd, Ghana's Premier and Most Credible News Media Company since the 1950s.",Fri Oct 26 01:20:06 +0000 2012,240300,207,1695,true,Fri Sep 30 20:30:53 +0000 2022,Kyebi in floods after hours of torrential rains https://t.co/guokSJntpV https://t.co/l6gZ7QVprb,5,12,false
1537057943878770688,tina_ketewa,Ghana,BLUNT// happychild//mental health warrior// I like to talk. … account run by multiple personalities,Fri Jun 30 13:24:28 +0000 2017,14091,5540,45532,false,Wed Jun 15 13:02:25 +0000 2022,We need the cathedral to pray to God. He’d stop the rains in flood prone areas.,2,4,false
1584970366774317057,DarksRoll,Ghana,"Love for life, beautiful sights, good food and environmental advocate.",Wed Mar 20 10:46:43 +0000 2019,543,713,4216,false,Tue Oct 25 18:09:17 +0000 2022,"We pray for rains to water our crops, the rains have come now we are praying they stop due to floods. Naa who  cause am. Check yourself and bin it.
#GetABin #operationcleanyourfrontage
#Adisco @gyaigyimii @EddieYebson @macitah",6,7,false
1705273416717062237,klintkobby,"Accra, Ghana","The #wierd young man of excellent benevolence, who thinks he knows everything. #neverworries #dauntless #FabricSeller de @klint_kart #WearKlint",Fri Feb 01 09:33:33 +0000 2013,454,442,8304,false,Fri Sep 22 17:30:39 +0000 2023,"Rains
Floods
Terrible Traffic
Stranded passengers...

Welcome back to the cycle. https://t.co/MncgFH7KCT",0,0,false
1658009993549889538,al_bertoid,GH,pupil of the universe__futurist_ graduate-architect...abstract art_architecture_product design_social enterprise history_literature_philosophy_metaphysics_truth,Tue Jun 22 12:12:36 +0000 2010,771,1447,11724,false,Mon May 15 07:22:41 +0000 2023,When it rains it FLOODS !,2,0,false
1529962490116902913,beckles_0,It's complicated,,Mon Oct 07 16:39:38 +0000 2013,1211,561,241,false,Thu May 26 23:07:37 +0000 2022,I feel bad for people living in flood prone areas. You don’t even finish counting your losses before the next round of rains set in. Must be hard chale,3,5,false
1537135557423374337,AnnyOsabutey,"Prampram, Ghana","Award winning journalist, Arts collector. Devt Comm. Specialist. Amateur photographer, Arsenal FC whore @Columbia Uni.Alumn. Fisherman, YouTube: PramCitiTV",Mon Mar 02 17:47:18 +0000 2009,32914,2300,2800,false,Wed Jun 15 18:10:50 +0000 2022,"The rains are here, folks will deliberately build in water ways and when it rains and the floods hit them, they turnaround to moan.",3,17,false
1544239919245172736,BrytAgyekum,"Ohio, USA",ghanaian-american | husband | engineer | entrepreneur | okatakyie | coder | philanthropist | catholic | Knight Brother | bright.agyekum@treadsconn.com,Sat May 22 06:11:59 +0000 2010,199,133,1287,false,Tue Jul 05 08:41:01 +0000 2022,"Let’s drive cautiously, flooding everywhere #flood #accrafloods #accra #rainyseason #rains",0,1,false
1540766989903200257,Official1Mystro,,Former contestant of @thenexttvstar on #Ghonetv.                                                 just a young man who seeks to empower today’s youth,Fri Nov 26 12:29:25 +0000 2021,155,424,3793,false,Sat Jun 25 18:40:51 +0000 2022,"When the floods began, govt officials were up and doing , figuring ways of ""appeasing"" the Ghanaian populace . What do we see now? The rains have ceased and flooding reduced. Hence government has relaxed. Hmmm 
#accrafloods #government",1,3,false
1518591711978606593,usalma342,,,Thu Jul 24 09:43:22 +0000 2014,1563,2374,11475,false,Mon Apr 25 14:04:12 +0000 2022,Keep cleaning your gutters and drains to prevent floods #GetABin @ZoomlionLtd @waps_gh,3,5,false
1529495662378860550,YalleyC,"Accra, Ghana","Broadcast journalist @tv3_ghana, @3fm927, @3NewsGH // Formerly @univers1057fm // MC // Voiceover Artist // @dubawaGH",Thu Mar 28 23:38:58 +0000 2019,1938,1070,10373,false,Wed May 25 16:12:37 +0000 2022,"An Audit Service report on expenditure related to curbing flooding in the country has revealed that from 2015 to 2019, an amount of GH¢117, 711,420.90 was invested in constructing and maintaining drains and culverts in flood-prone areas.

More here: https://t.co/tcS6dgvKMq https://t.co/CkQlxftdFl",2,5,false
1537090927772172292,kweku_cheddar,+233,"Always look on the bright side of life

Glory Glory @ManUtd ♥️ 

GreenLight Entertainment  

Mentor @elonmusk",Mon Feb 07 20:05:27 +0000 2022,72,528,4684,false,Wed Jun 15 15:13:29 +0000 2022,Seeing these floods everytime it rains makes me to believe that our leaders are so so so dumb. Patriotic citizens please let's make some contributions to build rehab centers for our leaders. They're not thinking well.,0,1,false
1550081783856766976,yabbanx,Ghana,"Father |social capitalism, geopolitics |founder @TheTPatriots. social media promoter for @NAkufoAddo.",Mon Jun 15 08:26:49 +0000 2015,27396,5761,144448,true,Thu Jul 21 11:34:31 +0000 2022,"The Suame Interchange, Legon-Flower pot interchange and the Sofoline Interchange are costing Ghana $117m. 

Nkrumah Circle Interchange cost Ghana $260million. The cost of circle interchange could build 6 interchanges + a proper storm and drainage system. https://t.co/GeEPZ4WRkB",52,135,false
1360607807918202886,KaziahAfram,,self-inspired journalist ||educational stories ||news stories,Thu Feb 11 08:17:51 +0000 2021,4,7,1,false,Sat Feb 13 15:12:34 +0000 2021,Construction of the the dome-crossing drainage system continues https://t.co/udYZGygR99,0,0,false
1261314092230377477,Mrpac_TL,"Kumasi, Ghana","CHIEF operator @ https://t.co/YlAje2egsa

Mining , Construction, Dredging & Quarry Expert. Earthmoving Equipment rentals. @HeartsOfOakGH & Bibiani Gold Stars",Wed Sep 24 20:46:39 +0000 2014,20634,11255,18207,false,Fri May 15 15:14:48 +0000 2020,"In Ghana, whenever there's a flood citizens blame government for poor drainage system, government then blame citizens for building on waterways .

Everyone tryna give excuses",7,21,false
1425064472952123392,pechworldwide,London,PR•Culture•Lifestyle•Branding •Advertising•Marketing •Gmail: pechworldwide@gmail.com,Sun Feb 23 09:08:11 +0000 2020,106692,1452,167903,false,Tue Aug 10 12:00:21 +0000 2021,Poor drainage system irresponsible citizen. Both of them should be arrested then coss if a gutter was there I doubt she'd do that,5,15,false
1567635226917994496,asunki_kenneth,,".Student of GIJ
.studying Communication",Mon Aug 22 11:37:05 +0000 2022,18,28,91,false,Wed Sep 07 22:05:38 +0000 2022,"POOR DRAINAGE SYSTEM IS THE BIG DEAL.

Residents of Dansoman, Ham down in Accra always threaten by flooding due to poor drainage System.
@TDzineku 
@boatja7 
@KodwoBoateng1 
@kodwoboateng https://t.co/EtL7BqqUyB",0,1,false
1706265936368488594,yusifmeizongo,"Greater Accra, Ghana","I dont want to do everything. I want to be a brand that everytime I leverage my name, I want people to feel sure that it's going to be stuff. Maison Yusif",Sat Apr 04 11:20:35 +0000 2020,852,216,1625,false,Mon Sep 25 11:14:34 +0000 2023,"There are towns, villages, etc without light, without proper drinking water, without food, without jobs etc. Terrible roads, the Tema motorway is killing citizens 24/7 due to how terrible the roads have become. Poor drainage system, poor planning of everything! And our government thinks this is the best time to build a cathedral! Totally sickening. Has God sent you? You’d rather build an infrastructure than actually save life, why?",11,9,false
1366153700029460484,lamoresaad43gm2,Darkuman,"News Personality
Media professional @media7group
V/O artist
Bookings contact @lamresaad@gmail.com",Mon Feb 01 11:54:43 +0000 2021,1,6,2,false,Sun Feb 28 22:29:58 +0000 2021,"POOR DRAINAGE STILL PERSISTING AT DARKUMAN JUNCTION. 
The issue of poor drainage system has been in existence in the area for about two years now and nothing has been done about it.
@Nanabanas11 https://t.co/wLnBjIcgGQ",0,0,false
1314872977889144832,Nuelglobal_,Check my blog via,God over everything || man utd & hearts of oak || news addict || ❤ &  are NOT endorsements || Jer 29:11,Sat Aug 17 15:04:26 +0000 2013,2928,3031,68869,false,Sat Oct 10 10:18:41 +0000 2020,"If your drainage system is poor as a country, the rains will expose you.",0,0,false
1416357744752435200,i_giddi,Accra,Digital Marketer / Product Designer (UI / UX) @socialvillgh,Thu Feb 11 10:59:03 +0000 2010,3699,1687,22,false,Sat Jul 17 11:22:55 +0000 2021,Wait it’s not only Lagos that got bad drainage system,0,0,false
1701619838911742031,FrankDoe101,"Greater Accra, Ghana",Auto Dealership ➡️ FINER AUTO  #YourCarGuy   Retweets are not endorsements  IG : @yourcar.guy  what’s app 0279070855,Sat Feb 24 21:22:26 +0000 2018,34333,10528,187034,true,Tue Sep 12 15:32:38 +0000 2023,"“ The drainage system will expose you “
@MBawumia",3,3,false
1314869811911045121,kwame_teddy,"Greater Accra, Ghana",live your life and try,Thu May 15 14:30:39 +0000 2014,4132,1406,32090,false,Sat Oct 10 10:06:06 +0000 2020,Are you sure Ibi the road or the drainage system .... our dirt in general another contributing factor to this always .... putting rubbish in gutters is the cause for this oooo,1,3,false
1620169840299511809,gokudese,,A student at UNIMAC-GIJ,Fri Jan 06 00:42:51 +0000 2023,2,19,15,false,Mon Jan 30 21:19:25 +0000 2023,"Poor drainage system in Galilea-brigade community.

It’s only in mid-January,no where close to the rainy season but some locals of Galilea-brigade district in Weija principally the Ga-south municipality are complaining on how bad the drainage system in their locality is. https://t.co/cw9CDnfALg",0,2,false
1270265842903719936,Akosah_GH,Ghana,CHELSEAMade || Never Take my attention for granted || I GIVE EXPERT ADVICE ON QUALITY *KENTE* CLOTHES || @kenteboutiquegh on INSTAGRAM  link,Fri Oct 11 12:23:10 +0000 2013,1673,1008,2432,false,Tue Jun 09 08:05:52 +0000 2020,"Darkuman junction to Dansoman junction, the drainage system ‍♂️",0,1,false
1439494598804471808,richie_RMB,Available Everywhere,Supplicant || Everything Real Madrid,Tue May 29 13:44:04 +0000 2012,7541,4206,46122,false,Sun Sep 19 07:40:31 +0000 2021,"DEVELOPMENTAL WORK UNDERTAKEN IN OKAIKWEI CENTRAL BY @pyboamah

Construction and rehabilitation of drainage system &amp; Roads at Tesano and Apenkwa.

#HappyBirthdayPatrickBoamah
#PatrickBoamahAt47",1,4,false
1528294845449744386,KofiSelorm9,Buttocks,PHOTOGRAPHER(KOFI SELORM PIXELS) CLOTHING APPAREL SELLER CALL OR WHATSAPP 0271602061( ONLINE SHOP) https://t.co/gx75BldIE8,Fri Jul 16 10:36:58 +0000 2021,5365,3385,130863,false,Sun May 22 08:41:00 +0000 2022,Be like them really fix the Alamo drainage system ooh like then times you go hear dema story plenty for news,0,1,false
1446049829482807298,PrimsugarJnr,"Africa-Ghana,Accra.",•Agribusiness •Assistant Tour/Event Manager •Agritourism Activist •Motivator •YouTuber •Photographer •Digital Creator | Founder @weddingswithsugar,Thu Jan 31 14:10:10 +0000 2013,1156,1713,14501,false,Thu Oct 07 09:48:40 +0000 2021,The state of drainage system in Accra needs attention paaaa #CitiCBS,0,0,false
1529006122480324608,Kasenagirl,"Accra, Ghana",Beauty | Marketing | Sales #SavannahWonders,Mon Jan 24 14:47:28 +0000 2022,1913,313,18061,false,Tue May 24 07:47:21 +0000 2022,The Ghanaian dream is a filth free drainage system. https://t.co/to8ba8bCre,1,3,false
1547566382924980229,daniel_kontie,Tema Community 25,"Construction, building material supplier and real estate business",Sat Sep 11 23:40:15 +0000 2021,16,125,1,false,Thu Jul 14 12:59:12 +0000 2022,"Get your drainage system right today to avoid flooding &amp; spill overs. CYLINDRICAL CONCRETE PIPES is always the ultimate choice! Call R&amp;D ENGINEERING now on: +233209032280. R&amp;D ENGINEERING: BRINGING IMAGINATION TO REALITY! 
#explore #constructionindustry #constructioncompany",0,0,false
1450515750473682950,UNICEFGhana,Ghana,"We work with our partners in Ghana to realize the rights of every child, especially the most disadvantaged - from childhood to youth. Join the conversation.",Fri Jan 29 13:09:38 +0000 2010,56240,824,6524,false,Tue Oct 19 17:34:38 +0000 2021,"""Choked gutters are a big issue in my community &amp; they breed so many mosquitoes so I created a solution to improve the drainage system. I decided to build my digital skills to create a website for my solution. Thanks to #UPSHIFT I’ll launch it very soon.  
Wish me luck!"" https://t.co/85s9DwHEOx",3,15,false
1133842798938140674,pee_milla,"San Francisco, CA",#iamPerscoba |Man United & Hearts of Oak| #DubNation | |KNUST |Facilities Management Professional | ❤️ ur brother,Sat Apr 06 22:56:59 +0000 2019,143,138,549,false,Wed May 29 21:09:23 +0000 2019,"Only 28 ministers, 34 deputies n u r crying? Come Ghana n see, we have 123 ministers(excluding deputies)but it floods everyday it rains . As I type Accra is flooded @Citi973",193,148,false
1188871143433932802,Kpo_do,Gold Coast,A musician  I perform #NsadwaseNwom with @Legonpalmwineb. I do diverse genres with @Nkyinkyim_ And i write my own songs as well. check them out,Tue Oct 01 06:20:00 +0000 2013,1835,1560,22790,false,Mon Oct 28 17:32:23 +0000 2019,"I love it when it rains but Accra floods Nti ""I have to keep my feelings to myself"" 
hmm",0,3,false
1189149488675467266,Appolonia_gh,"Accra, Ghana","Appolonia City is a 941-hectare mixed-use urban development carefully planned for residential, commercial and light industrial purposes.",Tue Sep 29 08:38:33 +0000 2015,2715,243,368,false,Tue Oct 29 11:58:26 +0000 2019,"#AccraFloods is trending again.

It rains for 2 hours and various parts of Accra are submerged in flood waters. Is it a planning issue or a drainage problem?",0,3,false
1566718361932800001,Justinaappiah87,"Accra, Ghana","A student journalist at Ghana Institute of Journalism , an entrepreneur and a creative .",Fri Aug 19 19:30:35 +0000 2022,10,17,54,false,Mon Sep 05 09:22:20 +0000 2022,"Choked gutters overflow at Kaneshie during the rains this morning due to the filth and refuse deposited in them.
@TDzineku 
@kodwoboateng https://t.co/cB3LU33NZ6",1,4,false
1642978934257065985,lartey_miriam,,student of Ghana Institute of Journalism,Tue Jan 24 17:57:34 +0000 2023,0,4,3,false,Mon Apr 03 19:54:37 +0000 2023,"She added that ,”I think all the gutters are choked and need to be cleared , but sometimes when they clear the gutters , they leave the sand they took from the gutters at the edges , which in turn get back into the gutter and this is very bad .” https://t.co/gLo0mkAjg0",0,0,false
1177891939036880896,ed_nah__,,The dream is to better than who i was yesterday,Tue Dec 16 14:35:40 +0000 2014,890,473,1500,false,Sat Sep 28 10:24:57 +0000 2019,"Not only do they make sure ur bins are picked on time, but they also go  extra miles to clean the gutters that are choked!! Yes @ZoomlionLtd is indeed experts in managing every kind of waste 
@ZoomlionLtd 
@irecopltd 
@waps_gh https://t.co/VbTHocZTxA",9,12,false
1159024479764398080,ed_nah__,,The dream is to better than who i was yesterday,Tue Dec 16 14:35:40 +0000 2014,890,473,1500,false,Wed Aug 07 08:52:24 +0000 2019,"Unfortunately, choked gutters are a major cause of flooding and other  communicable diseases yet citizens won't refrain from dumping into them. Be a responsible citizen; get a bin for your household 
#GetABin 
@ZoomlionLtd 
@AccraMetropolis 
@waps_gh 
@UNEnvironment https://t.co/5dIwrYkmUT",12,11,false
1576185084939448320,dorty_b,Bulemi Ghana,Start your day ✨️ with just a smile,Thu Sep 29 10:34:32 +0000 2022,11,86,86,false,Sat Oct 01 12:19:43 +0000 2022,Just look at how the gutters are over flooded which makes the road to be flooded too. this is due to poor sanitation and choked gutters. It is only in Ghana you can see this. Hmm  https://t.co/dJ7Or4vcLo,0,1,false
1139458540710633472,ed_nah__,,The dream is to better than who i was yesterday,Tue Dec 16 14:35:40 +0000 2014,890,473,1500,false,Fri Jun 14 09:04:20 +0000 2019,"One of the common diseases which breakouts during raining season in Ghana is malaria because most choked gutters and drains become breading grounds for the malaria parasite. Thankful, @ZoomlionLtd &amp; MOH have come together to train officers to control mosquito breading https://t.co/nenkheugYb",10,14,false
1596164844453261316,NayramAseye,"Greater Accra, Ghana",Music lover|Lover of God|Humanitarianism|Sanitation Police|Entrepreneur|,Mon Mar 19 10:19:57 +0000 2018,3024,4607,23500,false,Fri Nov 25 15:32:08 +0000 2022,"Choked dirty gutters are a no no
#GetABin 
@ZoomlionLtd 
@upprghana 
@mswrgovgh 
@espaghana https://t.co/jFiocRFlb3",0,0,false
1526140936492924930,ETurskon,,Independent and Integrity,Wed Jan 12 09:47:20 +0000 2022,348,517,1272,false,Mon May 16 10:02:08 +0000 2022,"This is definitely caused by the littering that we do. It chokes the gutters and drains so when it rains we are caught pants down. STOP LITTERING.
#GetABin and use the bin. @mswrgovgh @quandoh_albert @quophi59444345 @esifrimps https://t.co/kEThrCM08i",10,14,false
1389868011180462086,IsabellaDarlin9,Ghana,Am a woman of my words @kimbella ....a proud Chelsea fan ...#daddys queen #1kim,Fri Sep 25 21:35:53 +0000 2020,357,592,7459,false,Wed May 05 09:02:11 +0000 2021,Please let's retweet till it gets to the president @Nanaaddo fix the country see how this chickens are dying just because of bad gutters and roads so when it rains everywhere gets choked ...#FixTheCountry and if you can't then #stepdownNanaaddo https://t.co/xekJFQFl2G,1,3,false
1291636729192091649,RoyaltyEmess,Ghana,Environmental Activist | Management Consultant | Inspirational Speaker,Sun Mar 11 15:52:28 +0000 2018,2544,2108,34561,false,Fri Aug 07 07:26:08 +0000 2020,"Exactly how gutters should be, not choked with refuse but free flow of water to avoid problems when it rains #CleanAccraProject Waste should also be disposed of in a waste bin and not be indiscriminately dumped like this... https://t.co/YyJVAYTWjD",1,3,false
1384405810164510721,RoyaltyEmess,Ghana,Environmental Activist | Management Consultant | Inspirational Speaker,Sun Mar 11 15:52:28 +0000 2018,2544,2108,34561,false,Tue Apr 20 07:17:20 +0000 2021,"What do we think? 

This sieve like container placed in gutters can trap all waste intended for the gutter and then collection done using a waste bin when full....I think it’s a good concept to avoid choked gutters #GetABin @minwater_sani @ZoomlionLtd @upprghana @mohgovgh https://t.co/emVRGEqcOX",2,6,false
1711667792598987174,iam_presider,"Accra, Takoradi ,Ghana",Football Analyst|Influencer|Digital Marketer|Sanitation Enthusiast| E-mail  nyamekepresider@gmail.com| Foundation @thepresiderfdn,Tue Sep 27 22:10:46 +0000 2016,54862,5137,30059,false,Tue Oct 10 08:59:37 +0000 2023,"The standards our ‘Leaders’ subject us to is just appalling! A whole MP boasting about the maintenance of a faulty traffic light using a picture with choked gutters and she didn’t even flinch , nor realized how inappropriate it is. She went ahead to post it ! If they’re this blind to obvious problems, how are they even going to be opened to solving them! It’s right in your face dammit!
The negligence speaks for itself! 

Shameful!",15,30,false
1317150125651873792,NditsiD,"Accra, Ghana","WITH AGROSPACE WORLD LIMITED(FARMERS|MARKETERS|RESEARCHERS).

PUBLIC INTEREST ADVOCATE & POLITICS",Fri Feb 09 20:46:04 +0000 2018,265,239,1477,false,Fri Oct 16 17:07:16 +0000 2020,"@NAkufoAddo ND @MBawumia.

We have various issues of choked gutters across the country. Why not give these excavators (though you officers stole many) to the Assemblies for use rather than auction.

THEY WILL END UP IN THE FOREST AGAIN!!

PARTY HIA SIKA!!! https://t.co/kN7jU8XS6T",0,0,false
1616179764749811728,NanaAku37716244,"Greater Accra, Ghana",Love ❤️,Thu Aug 11 06:36:56 +0000 2022,3,14,90,false,Thu Jan 19 21:04:17 +0000 2023,"Choked Gutters in the midst of beautiful environment.
   
Gutters infront of the Absa bank at the Gamel Abdul Nasser Ave. in Accra Osu, leading to the Unimac—GIJ and that of PZ Gardens have been choked with waste products causing poor drainage. https://t.co/I8szn946Sc",0,1,false
1504415550444818438,usalma342,,,Thu Jul 24 09:43:22 +0000 2014,1563,2374,11475,false,Thu Mar 17 11:13:12 +0000 2022,Please stop making the gutters choked with your borla #GetABin @waps_gh @ZoomlionLtd,1,1,false
1314896235875229696,itz_paakay,Somewhere in  Africa,the guy wey dey put ein voice on am. #HypeMan#MC . #God#Family#Love,Thu Apr 05 20:16:30 +0000 2012,668,573,1115,false,Sat Oct 10 11:51:06 +0000 2020,Ghana erh most of our buildings are in water ways and most gutters are choked but u know what happens when it rains?? Government gets biggest share of the cake . It’s very sad as a country,0,2,false
1392390227566735366,xinah_rita,"Winneba, Ghana","A hilarious, simple but principled lady with a BIG GOD...
#TurnUpArmyDiva #winnation #GodFromday1 #QnetForLife",Mon May 16 04:42:44 +0000 2016,1471,1094,3624,false,Wed May 12 08:04:34 +0000 2021,I'm very sure those excavators could serve good purposes in the country rather than burning them. At least if two of those are given out to flood prone areas to drench our choked gutters I think flooding would be a thing of the past. #TheyMustUseYourHeads,1,1,false
1390365584651608064,tvafricagh,Feo Eyeo street - Accra,Official twitter account of TV Africa. Retweets should not be understood as endorsements. Now let's engage and interact; as we project African values !,Fri Jun 28 06:30:08 +0000 2013,17810,282,4198,false,Thu May 06 17:59:21 +0000 2021,"Poor sanitations and choked gutters at OSU Mandela, cause health challenges 
#newshour 
#tvafricanews https://t.co/yPfR0fMh86",1,1,false
1448317967750553605,UNICEFGhana,Ghana,"We work with our partners in Ghana to realize the rights of every child, especially the most disadvantaged - from childhood to youth. Join the conversation.",Fri Jan 29 13:09:38 +0000 2010,56240,824,6524,false,Wed Oct 13 16:01:26 +0000 2021,"Disasters triggered by natural hazards continue to impact communities in #Ghana.
We mark Int'l Day for Disaster Risk Reduction by highlighting our continued support to @NADMOGHANA, particularly after floods left hundreds of children &amp; families displaced in the Upper West region. https://t.co/JG9SrFjTww",4,12,false
1544723308276506625,yawlegacyy_,"To the Moon, Matra Wiase","NSS at @growformeafrica Customer Support Team • ♈️ • Certified SARK, GYAKIE STAN❤️ • Promos/Ads/Hype, DM  • Live Life Like There Are No Second Chances",Tue Mar 29 11:21:25 +0000 2016,10419,7136,128229,false,Wed Jul 06 16:41:50 +0000 2022,"Had a convo with students who were affected by the floods at Sarbah Main Hall at Legon when it rained in the early hours of Tuesday 5th July. Watch till end.
#AccraFloods || #accrafloods || #GET || #HydratedTape || #DriveSneakerNyame 
Shot and edited by @misticalwan2 https://t.co/gCnliVhIO9",44,50,false
